cell_id,cycle_index,ambient_temperature,capacity,soh,v_start,v_end,v_min,v_mean,v_std,i_mean,t_start,t_max,t_mean,t_rise,discharge_duration,energy_discharged,source_filename,eol_threshold,eol_cycle,rul_true,capacity_diff,is_regeneration,degradation_rate
B0050,1,4.0,0.8631448527758341,43.1572426387917,3.818275498868238,3.080960355341275,2.1766233079901336,3.058057702902253,0.23132123792329354,1.967882341520864,9.269790882570575,17.700710235479104,14.106047002561935,8.430919352908528,1713.235,2.868804386129135,04319.csv,1.4,1,0,0.0,0,0.3554008525925735
B0050,2,4.0,1.648789607776492,82.4394803888246,4.158856235580694,2.1749971933736196,2.1749971933736196,3.2490350549942337,0.3012168992699295,2.0000500371673122,5.616949769418875,19.05864532227174,12.882473241826203,13.441695552852865,3170.984,5.718936600493251,04323.csv,1.4,1,0,0.785644755000658,1,0.3554008525925735
B0050,3,4.0,1.601636485397804,80.0818242698902,4.183088539012577,2.1911951483218752,2.1911951483218752,3.276984379936998,0.3367936052395719,2.0001574169501235,5.652675320864224,20.111233999456417,12.442013542177062,14.458558678592192,3135.344,5.703599905358647,04325.csv,1.4,1,0,-0.04715312237868807,0,0.3554008525925735
B0050,4,4.0,1.5517564797427017,77.58782398713508,4.183414162137061,2.1942759978640183,2.1942759978640183,3.2890741542906974,0.3458021895819519,1.999381685199029,4.941940703033151,20.278735817853075,12.067451252934292,15.336795114819925,3049.781,5.565140668876971,04327.csv,1.4,1,0,-0.04988000565510231,0,0.3554008525925735
B0050,5,4.0,0.03255841710834194,1.627920855417097,4.534456357830294,4.535631808445764,0.3492816607816715,4.452558225780352,0.45139102467212533,0.029318245377458602,5.110379343286896,6.935918101259972,5.787557091529866,1.8255387579730762,4565.859,0.1361439920215858,04329.csv,1.4,1,0,-1.5191980626343597,0,0.3554008525925735
B0050,6,4.0,2.6401491157387014,132.00745578693505,4.542325338701548,2.178400890970668,2.178400890970668,3.3355734950869853,0.4710232349341452,2.0055567331475808,5.066163609661971,24.962762102598138,15.239769089136006,19.896598492936167,5428.594,10.07291107376828,04333.csv,1.4,1,0,2.6075906986303594,1,0.3554008525925735
B0050,7,4.0,1.359027658891632,67.9513829445816,4.180885798287954,2.1918281570306326,2.1918281570306326,3.2573285012561177,0.32256589458488555,1.9976916428210447,5.511209300275734,19.265522316221983,12.391726056611569,13.754313015946249,2646.797,4.782285615662497,04335.csv,1.4,1,0,-1.2811214568470695,0,-0.057952389776972035
B0050,8,4.0,1.3742172692238257,68.71086346119128,4.184295530413868,2.1945981119604814,2.1945981119604814,3.2495783074004967,0.3426084225287385,1.9978786539081472,6.4376618061725805,18.66332781758057,12.491970904185653,12.225666011407988,2705.594,4.876868592894613,04337.csv,1.4,1,0,0.015189610332193793,1,-0.045483843234795665
B0050,9,4.0,1.3528030430821978,67.64015215410988,4.186758460479898,2.1871747097810523,2.1871747097810523,3.2675758567757787,0.33117994734924666,1.9973459914842018,5.691397399881454,19.24741197475352,12.223956310303723,13.556014574872064,2627.828,4.762426762966916,04339.csv,1.4,1,0,-0.021414226141627912,0,-0.03979068733210078
B0050,10,4.0,1.3607406193458433,68.03703096729217,4.185256536983114,2.1918823058659096,2.1918823058659096,3.1510598793508446,0.440120697689787,1.9987818593787239,6.282431267421633,22.784422727870645,13.386384235573518,16.501991460449013,2981.312,5.209029125391883,04341.csv,1.4,1,0,0.007937576263645552,1,0.2656364404475003
B0050,11,4.0,0.5268786924650971,26.343934623254857,4.160830604206153,3.885574243860856,0.3203299638987588,3.5669768532640593,0.5756133149277236,0.9813110313134946,6.486912837601938,13.887369323051947,9.39503756076183,7.400456485450009,1941.797,1.8185115510330039,04345.csv,1.4,1,0,-0.8338619268807462,0,-0.4226540846547208
