cell_id,cycle_index,raw_cycle_idx,ambient_temperature,capacity,soh,v_start,v_end,v_min,v_mean,v_std,i_mean,t_start,t_max,t_mean,t_rise,discharge_duration,energy_discharged,eol_threshold,eol_cycle,rul_true,capacity_diff,is_regeneration,degradation_rate
B0046,1,1,4.0,1.7282392323598248,86.41196161799124,4.237702541731068,2.1792997733612083,2.1792997733612083,3.4409645322869102,0.33232746015937215,1.0031661082518326,6.398455346375354,13.880080551261507,9.035891964302168,7.481625204886153,6436.141,6.1735746368615425,1.4,17,16,0.0,0,-0.053856754619068824
B0046,2,5,4.0,1.5161488467923143,75.80744233961572,4.1621898468680545,2.1744736968146285,2.1744736968146285,3.4252545586780085,0.3240382986311047,1.0024459582241103,5.60506560391164,12.941526372487642,8.872109574065124,7.336460768576002,5650.265,5.393424043850431,1.4,17,15,-0.21209038556751048,0,-0.053856754619068824
B0046,3,7,4.0,1.503121190703977,75.15605953519885,4.180873304847234,2.195666899317151,2.195666899317151,3.425904453303529,0.32557649993219817,1.0023602664995583,6.323536182251092,13.359691095670462,8.6284456728549,7.036154913419369,5590.907,5.3372633521978345,1.4,17,14,-0.013027656088337336,0,-0.053856754619068824
B0046,4,9,4.0,1.48586566102824,74.29328305141199,4.182266567788393,2.1796283675041006,2.1796283675041006,3.423608435843718,0.32782789410967744,1.0022919216677797,4.784514691777849,12.683911154117249,8.63136091760955,7.8993964623394,5543.61,5.288060220535965,1.4,17,13,-0.01725552967573707,0,-0.053856754619068824
B0046,5,11,4.0,1.4694562316392716,73.47281158196358,4.180656549578995,2.1952581561866973,2.1952581561866973,3.4211455348547464,0.3296615665498401,1.0022939530561292,5.0598723280079385,13.065399804685724,8.67696820980418,8.005527476677784,5499.046,5.2416105010557965,1.4,17,12,-0.016409429388968277,0,-0.053856754619068824
B0046,6,13,4.0,1.4589554592644807,72.94777296322404,4.180899052149243,2.1940346005371705,2.1940346005371705,3.418211640329191,0.3296981689014063,1.002437745381024,5.286624165247708,12.802479603911387,8.714755394110101,7.515855438663679,5461.219,5.2019061578058565,1.4,17,11,-0.010500772374790968,0,-0.053856754619068824
B0046,7,17,4.0,1.4556853555098295,72.78426777549147,4.120992799547824,2.1978529182010296,2.1978529182010296,3.3913871477101263,0.3222078627624074,1.0021724885230217,4.540712414173866,13.585554405586658,8.941517894800649,9.044841991412792,5451.281,5.150651671149019,1.4,17,10,-0.003270103754651199,0,-0.01209269825649697
B0046,8,21,4.0,1.456232262380321,72.81161311901604,4.158094572470294,2.190965071547283,2.190965071547283,3.405195390316552,0.3337396410833955,1.002235016700841,5.499201106644663,13.94301293338268,8.956808204433374,8.443811826738017,5468.062,5.187399426106502,1.4,17,9,0.0005469068704915259,0,-0.009377785664731197
B0046,9,23,4.0,1.4440592236675138,72.20296118337569,4.180141305155931,2.1866396618663058,2.1866396618663058,3.408987597578302,0.3347838829374165,1.0021923537852624,5.067882431329782,13.134169173843693,8.857079944726477,8.066286742513912,5411.297,5.139255440833135,1.4,17,8,-0.012173038712807172,0,-0.008361287472145217
B0046,10,25,4.0,1.428294264765868,71.4147132382934,4.179370029585307,2.183328288428697,2.183328288428697,3.405344636824463,0.33859194934471304,1.002036442615774,5.843976657040264,14.086951683642923,8.951187295260016,8.24297502660266,5369.703,5.093442675345866,1.4,17,7,-0.015764958901645754,0,-0.008232393374680713
