cell_id,cycle_index,raw_cycle_idx,ambient_temperature,capacity,soh,v_start,v_end,v_min,v_mean,v_std,i_mean,t_start,t_max,t_mean,t_rise,discharge_duration,energy_discharged,eol_threshold,eol_cycle,rul_true,capacity_diff,is_regeneration,degradation_rate
B0040,1,1,24.0,0.6734628137095633,33.67314068547817,4.068028641979544,3.7929751665042963,2.689034363728547,3.2570770872838057,0.41539143624997615,2.4962950152812526,24.62082872256712,40.67740211970284,34.520854008155766,16.056573397135722,982.938,2.000587814147746,1.4,1,0,0.0,0,0.013407867550215325
B0040,2,5,24.0,0.7913062105760345,39.565310528801724,4.181329419378459,3.8336226953244608,2.6944224499802396,3.435168668765134,0.41017668274196684,1.9463194972486941,25.99999279807902,41.121867004450536,34.02922924081149,15.121874206371515,1489.953,2.4180204539546675,1.4,1,0,0.11784339686647116,1,0.013407867550215325
B0040,3,7,24.0,0.7865824034601745,39.329120173008725,4.182169713231169,3.835347321199846,2.6769978869674524,3.4309758033508495,0.4157749137036249,1.9456703600088228,24.887288378936834,41.63283156392668,34.012090723638956,16.745543184989845,1479.703,2.3963615000022283,1.4,1,0,-0.004723807115859957,0,0.013407867550215325
B0040,4,9,24.0,0.7795871426061582,38.97935713030791,4.182036902955657,3.836668294613852,2.675172001926867,3.4348636528845424,0.41429498101581497,1.944987147407484,25.430681788858024,41.715752737182754,33.978388906178346,16.28507094832473,1468.172,2.379966114841976,1.4,1,0,-0.00699526085401625,0,0.013407867550215325
B0040,5,11,24.0,0.7628241523125163,38.14120761562582,4.181546884384543,3.8404294513840487,2.69268420954805,3.445308801417867,0.41257235500269834,1.9176306391450506,25.576799073105835,41.61695629052659,33.83721613724266,16.040157217420752,1457.0,2.3345418443562176,1.4,1,0,-0.01676299029364192,0,0.013407867550215325
B0040,6,13,24.0,0.7405021514606399,37.025107573031995,4.181800352927652,3.846210644620981,2.695919341909784,3.458759767508341,0.4096309521994345,1.888427162352796,25.76953787956401,40.41568117134027,33.67935609685469,14.646143291776259,1437.047,2.2749746281586045,1.4,1,0,-0.02232200085187641,0,0.013407867550215325
B0040,7,17,24.0,0.7783970881100656,38.91985440550328,4.177655356656321,3.8298666311950966,2.6973035934049494,3.344897364124835,0.3994340980378544,2.4163379785922903,25.411595862545234,41.6427020562054,34.856675647434145,16.231106193660167,1170.531,2.385546839682168,1.4,1,0,0.03789493664942567,1,-0.002581824493193774
B0040,8,21,24.0,0.7733165409025605,38.665827045128026,4.181098481608027,3.8378442636894494,2.680482862570943,3.435394313904374,0.41116658056139643,1.9697774340527014,25.317526212535544,41.666127528934624,33.93437846177736,16.34860131639908,1436.141,2.3696675778457665,1.4,1,0,-0.0050805472075050595,0,-0.0026531725115227943
B0040,9,23,24.0,0.7589575236409498,37.947876182047494,4.182275640250018,3.841585772820207,2.6867581507978358,3.4407328862516335,0.41181294403917557,1.9554052803156114,25.426508881588695,41.55823578501682,33.87341008861747,16.131726903428124,1420.172,2.327075543478861,1.4,1,0,-0.014359017261610707,0,-0.004125923793041686
B0040,10,25,24.0,0.7407399462256391,37.03699731128196,4.181827468882669,3.846246172112236,2.674688015022009,3.4424940628831777,0.4180133908811811,1.9403707149157856,26.115887225605864,41.25451200429936,33.801632457231946,15.138624778693494,1397.0,2.26703663954178,1.4,1,0,-0.018217577415310715,0,-0.004416841217375444
