cell_id,cycle_index,raw_cycle_idx,ambient_temperature,capacity,soh,v_start,v_end,v_min,v_mean,v_std,i_mean,t_start,t_max,t_mean,t_rise,discharge_duration,energy_discharged,eol_threshold,eol_cycle,rul_true,capacity_diff,is_regeneration,degradation_rate
B0047,1,1,4.0,1.6743047446975208,83.71523723487604,4.246711253516259,3.3293564839618974,2.4706118669327277,3.4752664759657903,0.28433499707641363,0.9527678704653465,6.212696115916043,12.376815880696887,8.272422519178683,6.1641197647808434,6436.141,5.938076996968498,1.4,10,9,0.0,0,-0.04508931754305077
B0047,2,5,4.0,1.5243662105099023,76.21831052549511,4.186635709569866,3.1281566254115516,2.477661652422805,3.4765588189090355,0.2721771391260614,0.9838885014038209,5.4549567195531115,11.314903320182367,8.210715424489035,5.8599466006292555,5650.265,5.381011035806591,1.4,10,8,-0.1499385341876185,0,-0.04508931754305077
B0047,3,7,4.0,1.5080762969973425,75.40381484986712,4.199922751479228,3.1273793356505872,2.4707098734854784,3.4707669643372343,0.2782061491833235,0.9838892612061609,6.145254125961212,11.624528187721145,7.954455063989402,5.479274061759933,5590.907,5.315605637509509,1.4,10,7,-0.016289913512559817,0,-0.04508931754305077
B0047,4,9,4.0,1.4835577960067696,74.17788980033848,4.199568876812779,3.208956838658454,2.465457800547402,3.4675514337042928,0.27808334092416015,0.9789479794332585,4.553269274801158,11.0929238810592,7.985864710265716,6.539654606258042,5543.61,5.2405495863165585,1.4,10,6,-0.024518500990572845,0,-0.04508931754305077
B0047,5,11,4.0,1.4671391666146525,73.35695833073262,4.1993968014662295,3.2396390680484703,2.465765118194009,3.4628386272032645,0.2822438487013008,0.9762640641045123,4.826283158332467,11.020979145558455,8.009426990342208,6.1946959872259875,5499.046,5.177300003612876,1.4,10,5,-0.016418629392117134,0,-0.04508931754305077
B0047,6,13,4.0,1.448858156982267,72.44290784911335,4.198907847432783,3.2907200056866284,2.4700482803033514,3.4591836330966035,0.2805787826778443,0.9711681343753051,5.074450571014079,11.05909419348262,8.033626730077737,5.984643622468541,5461.219,5.109969763837349,1.4,10,4,-0.018281009632385548,0,-0.04508931754305077
B0047,7,17,4.0,1.4458534180949325,72.29267090474663,4.163285001782157,3.278962744366024,2.484128874181115,3.440865649757287,0.27683465141748076,0.9709381095988223,4.135578398049189,11.877028657628198,8.150799939416203,7.741450259579009,5451.281,5.072681383088056,1.4,10,3,-0.003004738887334435,0,-0.015702558482993956
B0047,8,21,4.0,1.431118266178283,71.55591330891416,4.181797294694067,3.3514925009682375,2.483034750266961,3.44810227661685,0.28290323875304185,0.9610547420763002,5.292800359862219,11.559250858608888,8.230899786348077,6.266450498746669,5468.062,5.047060195444058,1.4,10,2,-0.014735151916649425,0,-0.015391606163811878
B0047,9,23,4.0,1.4192745516578533,70.96372758289266,4.197837203348764,3.377792692577216,2.49830336362436,3.4496654644975946,0.27977111975208924,0.9582923588349711,4.779042205440951,11.34743713793976,8.146945225413083,6.568394932498809,5411.297,4.982285156270496,1.4,10,1,-0.01184371452042976,0,-0.012856648869783261
B0047,10,25,4.0,1.3999974221808271,69.99987110904135,4.197777018222757,3.391624187990136,2.49851157426792,3.4449123724079618,0.2850824520913082,0.9553719838321842,5.664182556239294,11.693269060729056,8.251894856354932,6.029086504489762,5369.703,4.9220630044459455,1.4,10,0,-0.0192771294770262,0,-0.013428348886765074
B0047,11,27,4.0,1.3885156686114437,69.42578343057218,4.197306543877358,3.4070997498945625,2.4919375577484737,3.441830864370845,0.28221806463046634,0.9527836491780217,4.636183279973251,11.557441727679935,8.23497518866995,6.921258447706684,5327.406,4.864973731189526,1.4,10,0,-0.011481753569383413,0,-0.012068497674164647
B0047,12,29,4.0,1.3652234669528964,68.26117334764483,4.19770091242359,3.418078036723362,2.4683068422721184,3.434468178084287,0.29072594064998714,0.949814677088373,5.589217205361708,11.667407771157471,8.269239827690175,6.078190565795763,5299.266,4.813667762588777,1.4,10,0,-0.023292201658547285,0,-0.016125990228407217
B0047,13,33,4.0,1.4060442272970963,70.30221136485481,4.1533796403143945,3.331026808386518,2.479195639185483,3.430115214310407,0.2731172062669594,0.9623912130236258,5.290782080102379,11.311016339650983,8.236583239584068,6.020234259548604,5367.172,4.935609639109876,1.4,10,0,0.0408207603441999,1,-0.005014807776237351
B0047,14,37,4.0,1.4057541613525781,70.28770806762891,4.1809212253928045,3.3967197943497776,2.4933737831605582,3.442078085056046,0.27902708249350994,0.9528782892582865,4.342176116367808,11.175603921563273,8.16126508624072,6.833427805195464,5406.812,4.939021393018356,1.4,10,0,-0.0002900659445181919,0,-0.0027040780610550373
B0047,15,39,4.0,1.3867662881727878,69.33831440863939,4.198049966629152,3.4151250266420123,2.4915713224709926,3.4424678812268277,0.28251007358934205,0.949763883381583,4.600686396248,11.15023736338702,8.25301239256121,6.54955096713902,5353.094,4.873935540533541,1.4,10,0,-0.018987873179790338,0,-0.002646226801607865
B0047,16,41,4.0,1.3705053061420223,68.52526530710111,4.1976485673043396,3.4035285208516157,2.471859124111365,3.433855142547628,0.28675476453100107,0.9517236523037205,4.38017730844184,11.81131136026599,8.291638340695691,7.4311340518241495,5280.031,4.805739242148828,1.4,10,0,-0.016260982030765536,0,-0.00360207249388429
B0047,17,43,4.0,1.3497431114823601,67.487155574118,4.1969633661004995,3.446009349775365,2.488914813470205,3.4327517306039357,0.2837963895568054,0.9434304652541514,5.114704674958012,11.699803023226297,8.318107121376224,6.585098348268285,5248.593,4.731897137866886,1.4,10,0,-0.020762194659662114,0,-0.0030960710941072556
B0047,18,45,4.0,1.3251533367939783,66.25766683969891,4.196227134476293,3.4617289705611416,2.4728525339367153,3.4273855541261473,0.2878272123291579,0.9400504066130265,4.784737147270536,11.234017863419322,8.303021352537922,6.4492807161487855,5203.375,4.666447549021851,1.4,10,0,-0.02458977468838186,0,-0.016178178100623608
B0047,19,49,4.0,1.3111943869635805,65.55971934817903,4.176260352394772,3.4766213571171005,2.4822189935935484,3.4184685184601045,0.28858687882320255,0.9371728265330332,5.473663110232025,11.729632241368254,8.32601397527908,6.255969131136229,5166.812,4.605413566462972,1.4,10,0,-0.013958949830397804,0,-0.01891195487779953
B0047,20,51,4.0,0.0,0.0,4.195583212031605,3.452630071948054,3.452630071948054,3.6507246573834036,0.14305538291215084,0.9839651386620409,4.883778524929352,8.565277404002732,7.192903163731922,3.68149887907338,2384.094,2.385745458224378,1.4,10,0,-1.3111943869635805,0,-0.27735325763455754
B0047,21,53,4.0,1.3394234405932892,66.97117202966446,4.199835388165491,3.5149099793182903,2.481264290061195,3.4156755122328164,0.2913387097780892,0.9234888743201763,4.748318446282868,12.186162994585318,8.388106987601862,7.437844548302451,5340.281,4.683113446242002,1.4,10,0,1.3394234405932892,1,-0.006216373109746609
B0047,22,55,4.0,1.2849157142560723,64.24578571280361,4.195847527614419,3.5069160151578584,2.487540187711501,3.4189443106786306,0.2885981410630757,0.9304751538451652,5.506502298082729,11.147409475641334,8.304841644444155,5.640907177558605,5103.0,4.514875844843612,1.4,10,0,-0.0545077263372169,0,-0.012965479445257565
B0047,23,57,4.0,1.281719159327807,64.08595796639035,4.195387366763826,3.5014122578826012,2.4907582384317,3.4147835574863517,0.2873263908738879,0.9322878087078721,5.165891185911349,11.681014963080823,8.319029412369582,6.5151237771694746,5051.172,4.472418589156943,1.4,10,0,-0.003196554928265316,0,-0.008686835493234258
B0047,24,61,4.0,1.2600051642942829,63.000258214714144,4.174064296873529,3.523123652499999,2.4931638320699276,3.409591730169167,0.2864319849937852,0.9267897523084677,5.265209753192886,11.29683746494969,8.40175592495139,6.031627711756803,5027.563,4.416650261858625,1.4,10,0,-0.021713995033524114,0,-0.010237844533859519
B0047,25,63,4.0,1.266070385993126,63.303519299656294,4.1949588865165515,3.503450628794799,2.479240941037315,3.4076452403509663,0.29056442416523226,0.9316546985476123,5.042763463669986,11.88239860330653,8.395347720509115,6.8396351396365445,4993.765,4.409524840575314,1.4,10,0,0.0060652216988430485,1,0.2532140771986252
B0047,26,65,4.0,1.2413590294280803,62.067951471404015,4.194794488425212,3.530046084468069,2.4915265338912347,3.407201115194828,0.29229417940297314,0.9255712459255208,5.828204131463054,11.79170575767619,8.419292173692186,5.963501626213136,4962.469,4.3497746548133795,1.4,10,0,-0.02471135656504564,0,-0.019612882233041785
B0047,27,67,4.0,1.2298873703485311,61.49436851742656,4.194210512385239,3.5295598976471045,2.495727313119633,3.402851724115477,0.2916749413758398,0.9273765014856349,6.105449719306633,11.726616039636879,8.293327119939335,5.6211663203302455,4907.859,4.304944611809218,1.4,10,0,-0.011471659079549168,0,-0.011005668781508238
B0047,28,69,4.0,1.228088614506696,61.404430725334805,4.19378669081209,3.5280993862030905,2.4979742120513753,3.398740761774466,0.29310708428014587,0.9267828902753352,4.152158421868814,12.464631760563272,8.49190236531868,8.312473338694458,4888.656,4.280478787300609,1.4,10,0,-0.0017987558418350869,0,-0.010726108964222191
B0047,29,73,4.0,1.2139857189070042,60.69928594535021,4.1718864589662426,3.5386452327036166,2.495109477398993,3.3945066004903923,0.290759535255161,0.9236909885385988,6.017733257441179,11.863547747838407,8.437149776270967,5.845814490397228,4866.25,4.2395936633192415,1.4,10,0,-0.0141028955996918,0,-0.00920388907745573
B0047,30,75,4.0,1.2173435064564189,60.86717532282094,4.19388971043665,3.524430984081883,2.4851956352139384,3.39192930556013,0.29686961932360884,0.9289130253832715,4.936935040317449,12.460832791038596,8.429621946088576,7.523897750721147,4836.125,4.2357971958601075,1.4,10,0,0.003357787549414626,0,-0.009745375907341414
